Date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,Cycle
1991-12-31,37.560748137253974,46.82688503397343,57.51401886241313,68.74144992129865,80.65303541415575,1.0
1992-12-31,13.249490762099022,17.57184657231331,22.573611505904907,28.64330768429541,35.83840474141171,1.0
1993-12-31,14.821499496360582,18.09746679976633,21.77217038939913,24.72257118375743,27.53363058388636,1.0
1994-12-31,-4.0589166283154015,-1.2216566201381558,1.388324069188578,4.109244039065417,6.293123802382803,1.0
1995-12-31,21.28296179615027,26.684276220673038,32.22159753622117,37.502017947363534,41.32215181237968,1.0
1996-12-31,14.366773490630713,19.571708878142044,24.03811841836033,29.443626468400396,34.8221936905548,1.0
1997-12-31,20.29212711899203,24.924840897646007,29.11578810530488,33.85607421884919,37.80299270366912,1.0
1998-12-31,6.121566713541268,14.104801105685997,23.386989507506385,33.56843630628518,44.187807473829324,1.0
1999-12-31,-11.864046026651875,-9.45710003210301,-5.521665591760963,-1.6155215751702339,3.8473063486450547,1.0
2000-12-31,33.31969719772966,37.21025640773343,39.053201963470535,39.020846569101955,38.7927416229133,1.0
2001-12-31,0.41239248098879566,0.878190722706347,-0.02247850301105702,-1.344846239802463,-2.82757173298885,1.0
2002-12-31,1.8029234436277897,1.802923443627742,4.238957845118443,5.6055738916093,11.693618863085781,2.0
2003-12-31,21.324766677994354,21.324766677994344,25.978434219920672,31.53776581184066,38.152170066504915,2.0
2004-12-31,12.406333717312126,12.406333717312178,14.845486698845562,19.057241177500007,24.3589116487283,2.0
2005-12-31,-2.8232086291211926,-2.8232086291211584,0.6461567363070704,6.030680271990139,10.677704071558292,2.0
2006-12-31,17.835511495989472,17.835511495989433,17.81845517650778,17.320388348798176,16.669419365340435,2.0
2007-12-31,8.13905968759436,8.139059687594449,12.695497662064492,18.744790988209658,23.382389936651276,2.0
2008-12-31,-10.311181722216647,-10.311181722216666,-6.87634251560786,-4.834580047340441,-4.235575264650448,2.0
2009-12-31,-18.08036096049694,-18.080360960497053,-17.025558950889636,-15.594889793828395,-14.59093065092881,2.0
2010-12-31,19.04603412877695,28.230922661736336,36.58365429462466,43.89106734856283,51.27526022105487,3.0
2011-12-31,15.38594361843317,18.560669040604754,21.22244291070366,23.77276800373407,26.130628443657844,3.0
2012-12-31,4.688900851388418,7.507497051576857,10.432623818841996,13.277511438152533,16.12471567257815,3.0
2013-12-31,21.491824441306306,26.90771624288637,32.16276495957742,39.20022319957068,46.37522694711242,3.0
2014-12-31,9.42106896306137,12.0516178235853,15.634209509552582,18.362153803957057,20.48465919959814,3.0
2015-12-31,8.20942366048248,12.24965388936244,15.319459666021961,17.94449801101448,20.892458682824866,3.0
2016-12-31,11.33795878274391,11.616274933256392,12.559982986559842,12.832456460466696,12.63567870525597,3.0
2017-12-31,15.622942285792638,17.977142752393807,20.01610820349897,22.515543310800645,24.717392124320444,3.0
2018-12-31,1.979176391475825,5.764196610288224,8.288771500542941,11.213852271357975,14.488681794500602,3.0
2019-12-31,20.92084748776288,21.641416596603683,23.48243776973745,25.71859092394427,28.620229708090754,3.0
2020-12-31,-18.25413780091569,-15.886997147367246,-14.091084090718608,-12.343163959796541,-10.983368457595603,3.0
2021-12-31,16.821180276584187,21.61744512294727,25.68304870624381,29.458961903350378,33.13627227903045,4.0
2022-12-31,6.585857456153516,9.999842614788257,13.23971479567386,16.609685927882158,19.627139028885164,4.0
2023-12-31,11.001360391874131,18.431821628374763,26.532164550873045,34.76028223184275,43.415735342011395,4.0
2024-12-31,7.23384063715434,11.911184406275662,16.691237911774333,21.618713363262827,26.746218420086947,4.0
